99,2010-7-25,0.934,0.024,3012.09,5.726,1.28,653.986,104.359,2024.181,2693.549,0.029,532.514,2874.401,18228.731,1.12,80.412,0.029,4114.923,2958.672,1899.457,1228.794,1625.895
100,2010-8-1,0.536,0.03,2701.722,4.422,1.07,860.577,134.888,1904.73,2784.696,0.031,656.432,3387.272,25395.708,0.993,109.237,0.03,3814.647,2156.664,1936.265,2131.316,2203.584
101,2010-8-8,0.62,0.026,2442.151,7.532,0.969,877.984,113.203,2007.126,2841.047,0.037,636.861,2109.066,29488.776,1.04,83.045,0.037,3265.318,2261.326,1922.14,1893.471,1642.186
102,2010-8-15,0.665,0.023,2757.515,5.705,1.148,535.758,108.444,2125.766,2372.65,0.037,394.577,3019.509,28178.697,0.97,121.343,0.032,4126.83,1995.438,1835.402,1947.364,1717.343
103,2010-8-22,0.79,0.031,2991.125,6.046,1.235,331.183,113.855,1878.931,2539.237,0.036,288.826,2304.55,22677.399,1.143,112.785,0.039,4144.601,1820.281,2068.754,2265.331,2267.239
104,2010-8-29,0.461,0.02,2819.36,7.811,1.123,346.171,103.182,1763.38,2736.131,0.039,391.384,3106.18,53770.736,1.169,98.6,0.028,2987.808,1738.834,1890.813,1980.048,2312.077
105,2010-9-5,0.653,0.027,2325.229,7.525,0.83,491.363,123.421,1948.027,2210.478,0.038,354.336,3525.42,54102.674,1.033,130.956,0.034,2869.41,1998.257,1836.569,1474.766,2403.891
106,2010-9-12,1.059,0.038,3331.773,5.593,0.9,342.94,83.222,1827.644,2429.207,0.039,280.081,2623.778,48453.832,1.356,110.066,0.033,3366.504,2374.425,1709.616,2270.254,3075.968
107,2010-9-19,0.811,0.022,3071.459,8.625,1.042,210.024,55.554,2643.481,1940.017,0.03,176.713,3483.89,57520.001,1.097,113.951,0.033,5536.403,2339.087,1905.701,2608.729,3611.74
108,2010-9-26,0.749,0.031,3882.636,6.909,0.896,177.999,123.132,1967.679,2756.562,0.028,110.634,2480.728,47746.844,1.262,108.339,0.045,4644.441,3018.728,2291.579,2405.411,3757.129
109,2010-10-3,1.18,0.035,3079.57,6.045,1.29,103.554,110.405,2130.733,2673.117,0.046,107.273,2652.79,37838.803,1.306,97.86,0.04,5018.507,2585.482,2529.652,2131.49,2646.253
110,2010-10-10,0.953,0.03,3351.63,5.759,1.098,159.618,103.378,2689.973,2699.148,0.033,168.649,2926.041,48536.449,0.924,91.789,0.038,3511.444,2834.148,2053.207,2360.474,3177.585
111,2010-10-17,0.888,0.04,4374.337,8.842,1.281,310.99,77.834,1382.246,2304.249,0.038,203.403,2975.904,45968.279,1.035,110.873,0.037,3821.64,2514.473,1977.077,1645.797,3960.54
112,2010-10-24,0.552,0.031,3584.021,5.443,0.638,380.948,50.457,1820.26,2309.132,0.041,195.488,3237.77,33934.648,1.064,109.643,0.031,3601.929,2244.84,1656.455,2035.929,5225.827
